Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment,Churn Probability,SHAP Magnitude,Actual Churn,Risk Tier
0,0,1,0,1.4890240778474817,1,1,1,0,1,1,0,0,2,1,-0.0233444506129161,0.8679277249751738,1,0,0,0,1,0,0,0.0520562272539531,5,3,0,1,0.0701,0.2091,0,Low
0,0,0,0,-0.4267458558967602,1,1,0,0,0,1,1,0,0,1,0.8364061324679285,-0.1292800575776704,0,1,0,0,0,1,0,0.9028850252407348,4,1,1,0,0.6541,0.1357,1,High
1,0,1,1,-0.5897901055771212,1,0,1,0,1,1,1,1,0,0,0.6119064637717698,-0.2980990453199371,1,0,0,0,0,1,0,0.8408454253875318,6,1,0,0,0.0862,0.1752,0,Low
0,0,0,0,0.5107585797653155,1,1,1,1,0,0,0,1,1,0,1.0609058011640873,0.9511570521346632,0,1,0,1,0,0,0,1.2275261059540554,5,2,1,1,0.1615,0.1785,0,Low
0,0,1,0,1.2036966409068497,1,1,0,0,0,0,0,0,2,0,-1.3703424627898688,-0.3838651794296894,0,0,1,1,0,0,0,-1.2044918586617106,2,3,0,1,0.0114,0.2287,0,Low
0,0,1,1,0.918369203966218,1,0,0,0,0,0,0,0,2,1,0.1396256792554061,0.6863805840998494,0,1,0,0,1,0,0,0.3097339303479438,1,3,0,1,0.0046,0.2532,0,Low
0,1,1,0,1.040652391226489,1,1,0,0,0,1,1,1,0,1,1.1823019183108991,1.5278063607156898,0,1,0,1,0,0,0,1.256084016997593,5,3,1,1,0.5912,0.1837,0,Medium
1,0,1,1,0.7145638918657667,1,0,0,0,0,0,0,0,1,1,-1.4800978563746574,-0.5946628074010865,0,0,1,0,0,0,1,-1.3384186139003706,1,3,0,0,0.0068,0.2269,0,Low
1,0,0,0,-0.2637016062163992,1,0,0,0,0,1,0,0,0,0,-0.5222326032710469,-0.4630356154687585,1,0,0,1,0,0,0,-0.438352038252317,2,2,0,1,0.1737,0.1655,0,Low
1,1,0,0,0.0623868931443227,1,0,0,0,0,0,0,0,0,0,0.1429516002731273,-0.0051750497326431,0,1,0,0,1,0,0,0.1909067602587403,1,2,0,1,0.3968,0.1701,0,Medium
1,0,1,0,-0.5897901055771212,1,1,0,0,0,0,1,1,0,1,0.9927244203008097,-0.2642161281407758,0,1,0,0,0,1,0,0.9734591732218916,4,1,1,0,0.7248,0.145,1,High
0,0,1,1,1.4482630154273912,1,1,1,0,1,1,1,1,2,0,1.5597939538222176,2.30495165513096,0,1,0,0,1,0,0,1.6306193790743362,7,3,1,1,0.0167,0.2569,0,Low
0,0,0,0,-1.038161792198114,1,0,0,0,1,1,0,1,0,0,-0.0682443843521482,-0.8243651619496589,1,0,0,1,0,0,0,-0.2263013424577718,4,0,0,1,0.3686,0.165,0,Medium
0,0,0,1,-0.8751175425177529,1,0,0,0,0,0,0,0,0,0,-1.501716342989843,-0.913528411453676,0,0,1,0,1,0,0,-1.3512204360923012,1,0,0,1,0.107,0.1983,0,Low
1,0,1,0,-1.201206041878475,1,0,0,0,0,0,0,0,0,0,-1.4917385799366805,-0.9870075762478078,0,0,1,1,0,0,0,-1.535369724545459,1,0,0,1,0.351,0.1438,0,Medium
0,0,1,0,0.3884753925050447,1,0,0,0,0,0,1,0,0,1,0.4356326498325638,0.4840536854232426,0,1,0,0,1,0,0,0.6406117962316922,2,2,0,1,0.6583,0.1448,1,High
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0.1845256129946381,-0.97785301203599,0,1,0,0,0,1,0,-0.7872837559451984,1,0,0,0,0.9004,0.1354,1,High
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,1,0,0,0.4905103466249578,-0.9737941209155696,0,1,0,0,0,1,0,-0.6362879044506308,2,0,0,0,0.9535,0.1541,1,High
1,0,1,0,-0.8343564800976626,1,0,0,0,0,0,0,1,1,0,-0.3725661574736078,-0.7016940015113019,1,0,0,0,1,0,0,-0.1842851055201529,2,0,0,1,0.1454,0.1585,1,Low
1,0,0,0,-1.1604449794583849,1,1,0,0,0,0,0,0,0,1,0.372440150495867,-0.8682188334028963,0,1,0,0,0,1,0,0.1508600344275724,2,0,0,0,0.8679,0.1134,1,High
1,0,1,0,-0.5490290431570309,1,1,1,1,0,1,0,0,0,1,0.7964950802552779,-0.271098595692793,0,1,0,0,1,0,0,0.8021117069606647,5,1,0,1,0.2772,0.1503,0,Low
1,0,0,1,-1.2827281667186554,1,0,1,1,0,1,0,1,0,1,0.1861885735034985,-0.9778309528451185,1,0,0,1,0,0,0,-0.7866272522430482,5,0,0,1,0.2045,0.2024,0,Low
0,0,1,0,1.570546202687662,1,1,1,1,1,1,1,1,2,1,1.6728752684247274,2.5550146428542497,0,1,0,0,1,0,0,1.7402554973334354,8,3,1,1,0.0231,0.2435,0,Low
1,0,0,0,0.0216258307242325,0,0,0,1,0,0,1,0,1,1,-0.8564876655519943,-0.4314027357585258,1,0,0,0,0,1,0,-0.6789606450903999,2,2,0,0,0.3477,0.1668,0,Medium
1,0,1,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.501716342989843,-1.000221031580046,0,0,1,0,0,0,1,-1.6194021984206968,1,0,0,0,0.6244,0.2053,0,High
0,1,1,0,-1.1196839170382944,1,0,0,0,0,0,0,0,0,0,0.1728848894326148,-0.8754101296271195,0,1,0,0,0,1,0,-0.2873561867577492,1,0,0,0,0.7441,0.1346,0,High
0,0,0,0,-1.2419671042985652,1,0,0,0,0,0,1,0,0,1,0.4921733071338186,-0.9415435838609252,0,1,0,0,0,0,1,-0.2719283497572173,2,0,0,0,0.8437,0.1414,1,High
1,0,0,0,0.6330417670255862,1,1,0,1,1,0,1,1,2,1,1.4383978366754058,1.2267645828875549,0,1,0,1,0,0,0,1.4520503720894562,6,2,1,1,0.5004,0.1848,0,Medium
1,0,0,1,-1.2827281667186554,0,0,0,0,0,0,0,0,0,0,-1.3337573315949391,-0.997993053301989,1,0,0,0,0,1,0,-1.5363544800986844,0,0,0,0,0.2322,0.2079,1,Low
1,1,1,0,1.1221745160666692,1,0,0,1,1,0,1,1,1,1,1.1008168533767375,1.5795131041193058,0,1,0,0,0,1,0,1.2143960319110496,5,3,1,0,0.3637,0.1703,0,Medium
1,1,1,0,-0.5082679807369407,1,0,1,0,1,1,0,1,1,0,0.979420736229926,-0.2067078175378633,0,1,0,0,1,0,0,0.8996025067299834,5,1,1,1,0.1432,0.1643,0,Low
1,0,1,0,-1.2827281667186554,1,0,0,0,0,0,0,1,0,0,0.5038140306958415,-0.9736176473885948,0,1,0,0,0,1,0,-0.6297228674291278,2,0,0,0,0.9556,0.1532,1,High
0,0,1,0,-0.4267458558967602,1,0,0,1,0,0,1,1,1,1,0.1545923238351501,-0.3479307574994459,1,0,0,1,0,0,0,0.1955022861737924,4,1,0,1,0.07,0.1749,1,Low
1,0,1,0,1.2036966409068497,0,0,0,0,0,1,1,0,2,1,-0.8598135865697152,0.0223327612845535,1,0,0,1,0,0,0,-0.7249159042409205,2,3,0,1,0.0186,0.2297,0,Low
0,0,1,1,1.3667408905872107,1,1,1,1,1,0,0,0,0,1,0.0864109429718724,0.980231065703761,1,0,0,1,0,0,0,0.2660764341549492,5,3,0,1,0.0181,0.2206,0,Low
1,1,1,0,0.8776081415461278,0,0,0,0,0,0,0,0,0,1,-1.3271054895594974,-0.4068067379364132,1,0,0,1,0,0,0,-1.1283374292122763,0,3,0,1,0.2517,0.1842,0,Low
1,0,0,1,-1.1196839170382944,1,0,0,0,0,0,0,0,2,0,-1.4767719353569364,-0.9617498026995396,0,0,1,0,0,0,1,-1.3577854731138044,1,0,0,0,0.007,0.2382,0,Low
0,0,1,0,1.2036966409068497,1,1,0,0,1,0,1,1,0,1,1.213898167979247,1.7108535265702995,0,1,0,0,0,1,0,1.269214091040599,5,3,1,0,0.8628,0.1613,0,High
1,1,0,0,0.755324954285857,1,1,0,0,0,0,0,0,1,0,-1.325442529050637,-0.4527119141407327,0,0,1,1,0,0,0,-1.1470477847235598,2,3,0,1,0.0469,0.1776,0,Low
0,0,0,0,1.1221745160666692,1,1,0,0,1,0,0,0,1,1,0.4772066625540746,1.0933285373037354,0,1,0,1,0,0,0,0.6212449370182583,3,3,0,1,0.165,0.1617,0,Low
1,0,0,0,-1.078922854618204,1,0,0,0,0,0,0,0,0,0,-1.4701200933214948,-0.9606909615376908,0,0,1,0,0,0,1,-1.430329132201412,1,0,0,0,0.3006,0.1694,0,Medium
0,0,0,0,1.2036966409068497,0,0,0,1,1,0,0,1,2,1,-0.7068212197545551,0.2037696062055184,1,0,0,0,1,0,0,-0.5105674454888492,3,3,0,1,0.0226,0.2346,0,Low
0,1,0,0,0.7145638918657667,1,1,1,1,0,0,0,0,0,1,0.6168953452983513,0.8059855170070191,0,1,0,0,0,1,0,0.7049491590424208,4,3,0,0,0.5279,0.1489,0,Medium
0,0,1,1,1.4890240778474817,0,0,1,1,1,1,0,0,2,0,-0.6186843127849521,0.3681988149642873,1,0,0,1,0,0,0,-0.479055267785635,4,3,0,1,0.0051,0.2548,0,Low
1,0,0,0,0.103147955564413,1,0,1,0,0,1,0,1,1,1,0.8097987643261616,0.4255085928493532,0,1,0,0,0,1,0,1.0217121953299382,4,2,0,0,0.2165,0.1494,0,Low
1,0,1,0,-0.5082679807369407,1,0,0,0,0,0,1,1,0,1,0.8031469222907198,-0.2057592723303737,0,1,0,0,0,0,1,0.9028850252407348,3,1,0,0,0.7052,0.1487,1,High
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,1,0,1,0.5403991618907709,-0.9731323451894144,0,1,0,0,0,1,0,-0.6116690156199948,2,0,0,0,0.9605,0.1394,1,High
0,1,1,0,-0.712073292837392,1,0,0,1,0,0,1,1,0,1,0.9910614597919492,-0.4419690881861419,0,1,0,0,0,1,0,0.6937885961058657,4,1,1,0,0.7088,0.1296,0,High
0,0,1,1,1.6113072651077522,1,1,1,1,1,1,1,1,2,1,1.7543603333588884,2.656839867918708,0,1,0,1,0,0,0,1.793432297207609,8,3,1,1,0.0042,0.2713,0,Low
1,0,1,1,-1.2419671042985652,1,0,1,0,0,0,1,1,0,0,1.07254652472611,-0.9276683528025316,0,1,0,0,0,1,0,0.0720795901695371,4,0,1,0,0.1906,0.22,0,Low
1,0,1,1,0.7960860167059473,1,0,0,0,0,0,0,0,1,1,-1.463468251286053,-0.5361397740180689,0,0,1,0,1,0,0,-1.279005028855769,1,3,0,1,0.0043,0.2289,0,Low
0,0,1,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.4734460143392158,-0.9998460253352244,0,0,1,0,0,0,1,-1.605287368824465,1,0,0,0,0.4857,0.2157,1,Medium
1,0,0,0,-0.7935954176775724,1,0,0,0,0,0,1,1,0,1,0.8729912636628578,-0.5078598913203574,0,1,0,0,0,1,0,0.7200487441918779,3,1,1,0,0.8836,0.1202,1,High
1,1,0,0,1.6113072651077522,1,1,1,1,1,1,1,1,2,0,1.6279753346854955,2.452527642063635,0,1,0,1,0,0,0,1.585320623625966,8,3,1,1,0.0241,0.229,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.481760816883518,-0.9999563212895836,0,0,1,0,1,0,0,-1.6095546428884424,1,0,0,1,0.2164,0.1966,0,Low
0,0,0,0,1.3667408905872107,1,1,0,0,1,0,1,0,1,1,0.9079134343489274,1.663293911050591,0,1,0,1,0,0,0,1.0246664619896146,4,3,1,1,0.3494,0.1597,0,Medium
1,0,1,0,0.7960860167059473,1,0,1,0,0,0,1,0,0,0,0.640176792422397,0.9096416549138414,0,1,0,0,0,1,0,0.7505761663418663,3,3,0,0,0.595,0.139,1,Medium
1,0,0,0,0.755324954285857,1,0,0,1,1,0,1,1,0,1,1.135739024062807,1.2138378970366508,0,1,0,0,0,1,0,1.237701913337385,5,3,1,0,0.8168,0.1668,0,High
1,0,0,0,-0.5897901055771212,1,0,0,0,0,0,0,0,2,0,-1.4900756194278202,-0.8374683213275377,0,0,1,0,1,0,0,-1.2714552362810407,1,1,0,1,0.0059,0.2363,0,Low
0,1,1,0,-0.0191352316958577,1,1,0,0,1,0,0,0,0,0,0.4805325835717953,0.1249300580295272,0,1,0,0,0,0,1,0.6136951444435299,3,2,0,0,0.5879,0.1603,0,Medium
1,1,1,0,-1.078922854618204,1,0,0,0,1,0,1,1,0,1,1.0276465909868786,-0.7557831375290777,0,1,0,0,0,1,0,0.7476218996821898,4,0,1,0,0.8978,0.1661,1,High
1,0,1,1,0.755324954285857,1,0,0,0,0,0,0,0,1,0,-1.5116941060430058,-0.5687211989357911,0,0,1,0,0,0,1,-1.312814969516509,1,3,0,0,0.0115,0.2145,0,Low
1,0,0,0,1.040652391226489,1,0,0,0,0,0,0,0,2,0,-1.481760816883518,-0.5097128633535928,0,0,1,0,1,0,0,-1.3131432213675844,1,3,0,1,0.0255,0.2141,0,Low
1,0,1,1,-0.9158786049378432,1,0,0,0,0,0,0,0,1,0,-1.4767719353569364,-0.9019693954368264,0,0,1,0,0,0,1,-1.2192631919600925,1,0,0,0,0.009,0.2201,0,Low
1,0,1,1,-0.5490290431570309,1,0,0,0,0,0,0,0,1,0,-1.4983904219721222,-0.8569245276765093,0,0,1,0,0,0,1,-1.377152332327238,1,1,0,0,0.0081,0.2125,0,Low
1,1,0,0,-0.7528343552574821,1,1,0,0,0,0,1,1,0,1,1.022657709460297,-0.4471529980410266,0,1,0,0,0,1,0,0.8437996920472083,4,1,1,0,0.9071,0.1312,0,High
0,0,0,1,-0.9974007297780236,0,0,1,0,0,0,0,1,0,1,-0.8764431916583195,-0.8629687459753961,1,0,0,0,0,1,0,-0.7360764671774755,2,0,0,0,0.6743,0.2036,0,High
1,0,1,0,1.3259798281671205,1,1,1,1,1,0,1,0,2,1,1.1473797476248295,1.7915239875886546,0,1,0,0,0,1,0,1.2143960319110496,6,3,1,0,0.0747,0.2227,0,Low
0,0,0,0,-0.8343564800976626,1,0,0,0,1,0,1,1,0,1,1.0359613935311809,-0.5403310202837204,0,1,0,0,0,1,0,0.7390873515542363,4,0,1,0,0.9412,0.1528,1,High
0,0,1,1,-1.078922854618204,1,0,0,0,0,0,0,0,0,0,-1.501716342989843,-0.9588379895044556,0,0,1,0,0,0,1,-1.410634021136903,1,0,0,0,0.0938,0.1897,0,Low
1,0,1,1,1.2852187657470302,0,0,1,0,1,1,1,1,2,1,-0.1597072123394721,0.6876379579795447,1,0,0,1,0,0,0,-0.0007923207691457,5,3,0,1,0.0033,0.2608,0,Low
1,1,1,0,1.6113072651077522,1,1,1,1,1,1,1,1,0,1,1.5980420455260078,2.5476909914847954,0,1,0,0,1,0,0,1.6821549196931345,8,3,1,1,0.0567,0.2224,0,Low
1,1,1,0,-0.0598962941159479,1,1,1,0,0,0,1,0,0,0,0.8181135668704638,0.2297773922434295,0,1,0,0,0,1,0,0.937351469603625,4,2,0,0,0.6127,0.1415,0,High
0,0,0,0,1.081413453646579,1,1,1,1,1,1,0,1,1,0,0.49882514916926,1.102637515851656,1,0,0,0,1,0,0,0.6757347442967327,7,3,0,1,0.1775,0.1621,0,Low
0,0,1,1,1.040652391226489,1,0,1,1,0,0,1,1,1,0,1.144053826607109,1.570535013434463,0,1,0,0,1,0,0,1.3102455724249924,5,3,1,1,0.0182,0.2298,0,Low
1,0,1,1,0.4699975173452252,1,0,0,0,0,0,0,0,1,0,-1.4917385799366805,-0.6291192635429159,0,0,1,1,0,0,0,-1.31478448062296,1,2,0,1,0.0088,0.2136,0,Low
0,0,1,0,0.8368470791260375,1,0,1,1,1,1,1,1,1,0,1.518219941100707,1.5656158138700405,0,1,0,0,0,1,0,1.6043592309883246,7,3,1,0,0.6745,0.175,0,High
1,0,1,1,0.9591302663863084,1,1,1,1,1,1,1,1,2,0,1.6961567155487731,1.8887388417608968,0,1,0,0,0,0,1,1.839715808209205,8,3,1,0,0.0042,0.263,0,Low
0,0,0,0,1.6113072651077522,1,1,0,0,0,0,0,0,2,0,-1.310475884470893,-0.1854648167282719,0,0,1,0,1,0,0,-1.1033902885305653,2,3,0,1,0.0055,0.2504,0,Low
1,0,0,0,1.040652391226489,1,0,0,0,0,0,0,0,2,0,-1.4651312117949136,-0.4740872700955552,0,0,1,0,0,0,1,-1.268172717770289,1,3,0,0,0.0458,0.2097,0,Low
0,0,0,0,1.24445770332694,1,1,0,1,1,1,1,1,0,1,1.496601454485521,2.080675861536862,0,1,0,0,1,0,0,1.6490014827345445,7,3,1,1,0.2296,0.2036,0,Low
0,0,1,0,1.570546202687662,0,0,0,0,1,1,0,1,2,1,-0.5920769446431853,0.4309351538038282,1,0,0,0,0,1,0,-0.4547646308060744,3,3,0,0,0.2191,0.2259,0,Low
1,0,1,1,0.1439090179845032,1,0,1,1,0,0,0,0,1,0,-0.3725661574736078,-0.1533025164371148,1,0,0,0,0,0,1,-0.2223623202448701,3,2,0,0,0.0114,0.2095,0,Low
1,0,0,1,-0.6305511679972114,1,0,0,1,1,1,1,1,1,0,0.5320843593464687,-0.370982611960529,1,0,0,0,0,1,0,0.6941168479569411,6,1,0,0,0.0092,0.2021,0,Low
1,0,1,1,1.407501953007301,1,0,1,1,0,1,0,0,1,0,-0.1597072123394721,0.7531978732506827,1,0,0,0,0,0,1,-0.0145788985143017,4,3,0,0,0.0053,0.2441,0,Low
0,0,0,0,-1.1604449794583849,1,0,0,0,1,1,1,1,0,1,1.1058057349033188,-0.8340712059332728,0,1,0,1,0,0,0,0.6589938998919005,5,0,1,1,0.911,0.194,1,High
0,0,1,1,1.6113072651077522,1,1,1,0,1,1,1,1,2,0,1.4167793500602204,2.333805076791339,0,1,0,0,0,0,1,1.4641956905792368,7,3,1,0,0.0026,0.2833,0,Low
1,0,0,0,1.6113072651077522,1,0,0,0,0,0,0,0,2,0,-1.5150200270607266,-0.3847254878736915,0,0,1,1,0,0,0,-1.3065781843460813,1,3,0,1,0.0083,0.2288,0,Low
0,1,1,0,-0.0191352316958577,1,1,0,0,0,0,1,1,0,1,0.9428356050349964,0.284197416124283,0,1,0,0,0,1,0,0.9728026695197408,4,2,1,0,0.7571,0.1479,1,High
0,0,0,0,-0.9566396673579334,1,0,0,0,0,0,1,1,0,1,0.7831913961843948,-0.660994794352739,0,1,0,0,0,0,1,0.6458638258488945,3,0,0,0,0.9075,0.1422,0,High
1,0,1,0,1.570546202687662,1,1,1,1,1,1,0,1,2,1,0.5071399517135622,1.4552757411290471,1,0,0,0,0,0,1,0.6035193370602002,7,3,0,0,0.0045,0.2372,0,Low
1,0,1,1,0.7960860167059473,1,1,0,1,0,1,0,1,0,1,0.9444985655438568,1.0345187344393836,0,1,0,1,0,0,0,0.9258626548159952,5,3,1,1,0.0216,0.2291,0,Low
1,0,1,0,1.3667408905872107,1,1,1,1,1,1,1,1,1,0,1.6944937550399128,2.4950357028736896,0,1,0,1,0,0,0,1.948367170915079,8,3,1,1,0.7103,0.1742,0,High
0,0,0,0,-1.2419671042985652,1,1,0,0,0,0,0,0,0,1,-0.5139178007267448,-0.9619042170356426,1,0,0,0,0,1,0,-0.7767796967107936,2,0,0,0,0.8243,0.116,1,High
0,1,1,0,-0.8343564800976626,1,0,1,0,1,1,1,1,1,1,0.4772066625540746,-0.5925010066956452,1,0,0,0,0,1,0,0.4403781670758521,6,0,0,0,0.11,0.1748,0,Low
1,1,1,0,1.6113072651077522,1,1,0,0,0,0,0,0,2,1,-1.325442529050637,-0.213656462662496,0,0,1,1,0,0,0,-1.132276451425178,2,3,0,1,0.004,0.2484,0,Low
0,0,0,0,-1.1196839170382944,1,0,0,0,0,0,0,0,0,0,-1.4967274614632615,-0.9612424413094872,0,0,1,0,1,0,0,-1.351548687943377,1,0,0,1,0.1778,0.1927,1,Low
0,0,0,0,-1.1196839170382944,1,0,0,0,0,0,1,0,0,1,0.5370732408730502,-0.8370271375101007,0,1,0,0,1,0,0,0.1886089973012145,2,0,0,1,0.8541,0.1422,1,High
0,1,0,0,0.1846700804045935,1,1,0,0,0,0,0,0,0,1,0.3790919925313089,0.2447335236545438,0,1,0,0,0,1,0,0.5119370706102344,2,2,0,0,0.862,0.1199,1,High
0,0,0,0,1.1221745160666692,1,1,0,0,1,1,1,1,1,0,0.5221065962933062,1.129527669524441,1,0,0,0,1,0,0,0.6655589369134031,6,3,0,1,0.0606,0.18,0,Low
1,0,1,0,0.0623868931443227,1,1,0,0,1,0,1,1,0,1,1.170661194748876,0.5264073318971944,0,1,0,0,0,1,0,1.3210778835104726,5,2,1,0,0.8563,0.17,1,High
1,0,1,0,0.9591302663863084,1,1,0,0,0,0,0,0,2,1,-1.3204536475240558,-0.4233952494720442,0,0,1,0,1,0,0,-1.178559962426774,2,3,0,1,0.0094,0.2261,1,Low
1,0,1,0,-1.2419671042985652,1,0,0,0,0,0,0,0,1,0,-1.4967274614632615,-0.9930738537375664,0,0,1,0,0,0,1,-1.5498128059927656,1,0,0,0,0.0933,0.1706,1,Low
0,0,1,1,-0.9974007297780236,1,0,0,0,0,0,0,0,0,1,-0.645291680926719,-0.8272549159538712,1,0,0,0,0,1,0,-0.4409780530609181,1,0,0,0,0.1688,0.163,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.460142330268332,-0.9996695518082496,0,0,1,0,0,0,1,-1.5987223318029626,1,0,0,0,0.5646,0.1697,1,Medium
0,1,1,0,1.6113072651077522,1,1,1,1,1,1,1,1,2,1,1.6628975053715644,2.6608325814665137,0,1,0,1,0,0,0,1.797371319420511,8,3,1,1,0.0162,0.2429,0,Low
0,0,1,0,0.6330417670255862,0,0,1,0,1,0,0,1,0,1,-0.6502805624533005,-0.0625730643811964,1,0,0,1,0,0,0,-0.5056436677227221,3,2,0,1,0.3916,0.1798,1,Medium
0,0,0,0,-0.712073292837392,1,0,1,1,1,1,0,0,1,0,0.024881404144036,-0.5633166971721878,1,0,0,0,1,0,0,0.1291954122566125,5,1,0,1,0.3034,0.1419,0,Medium
1,0,1,0,-0.5897901055771212,1,0,0,0,1,0,1,1,0,0,1.0076910648805537,-0.2236272169365721,0,1,0,0,0,0,1,1.1323330691422628,4,1,1,0,0.5717,0.1692,1,Medium
1,0,0,1,0.3477143300849545,1,0,1,1,1,1,1,1,2,1,1.5398384277158927,0.9795692899776056,0,1,0,0,0,1,0,1.5797403421576883,7,2,1,0,0.014,0.2553,0,Low
1,1,1,0,1.3667408905872107,1,1,0,0,1,0,1,1,0,1,1.1523686291514113,2.000909827344253,0,1,0,0,1,0,0,1.3995300759174325,5,3,1,1,0.5915,0.2074,1,Medium
1,0,0,0,-0.5490290431570309,1,0,0,0,0,0,0,0,2,1,-1.4934015404455407,-0.8441301969708364,0,0,1,0,0,0,1,-1.3295558139213417,1,1,0,0,0.0093,0.23,0,Low
0,0,1,0,0.9998913288063984,1,1,0,0,1,0,1,1,1,1,1.193942641872922,1.6315727945768714,0,1,0,0,1,0,0,1.4445005795147277,5,3,1,1,0.4037,0.1717,0,Medium
1,0,0,0,-1.2827281667186554,0,0,0,0,0,0,0,0,0,0,-1.3138018054886138,-0.9977283430115268,1,0,0,0,0,0,1,-1.52650692456643,0,0,0,0,0.5794,0.1906,0,Medium
1,0,1,0,1.6113072651077522,1,0,1,1,0,1,1,1,2,0,1.3519238902146633,2.3491803328290186,0,1,0,1,0,0,0,1.4799517794308434,6,3,1,1,0.0966,0.2466,0,Low
0,0,0,0,-0.1414184189561284,1,0,0,0,0,0,0,0,1,0,-1.4917385799366805,-0.7445108909935625,0,0,1,0,0,0,1,-1.2868830732815726,1,2,0,0,0.0183,0.2229,0,Low
1,0,1,1,0.4699975173452252,1,0,0,0,1,0,1,1,0,1,0.9345208024906942,0.8100444081274394,0,1,0,1,0,0,0,1.0647131878207825,4,2,1,1,0.0307,0.2286,0,Low
1,0,1,1,-0.3452237310565796,1,1,1,0,0,0,0,0,0,0,-0.3359810262786781,-0.4185422274802373,1,0,0,0,0,1,0,-0.1855981129244535,3,1,0,0,0.0531,0.1826,1,Low
0,1,1,0,1.040652391226489,1,1,0,1,0,0,1,1,1,1,1.0958279718501562,1.3994218698415235,0,1,0,1,0,0,0,1.0942558544175454,5,3,1,1,0.3902,0.1628,0,Medium
0,0,1,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-1.4950645009544017,-1.0001327948165584,0,0,1,0,0,1,0,-1.616119679909945,1,0,0,0,0.5303,0.19,1,Medium
0,1,0,0,1.570546202687662,1,1,0,0,1,0,1,1,2,0,1.3036980354577106,2.2618259369764933,0,1,0,1,0,0,0,1.4372790387910743,5,3,1,1,0.1072,0.2315,0,Low
1,0,1,1,1.040652391226489,1,1,0,0,1,1,1,1,1,1,1.3369572456349192,1.640330293352996,0,1,0,1,0,0,0,1.398217068513132,6,3,1,1,0.0202,0.2679,0,Low
0,0,0,0,-0.3859847934766699,1,1,0,0,0,1,1,1,1,1,0.2959439670882871,-0.233928859073726,1,0,0,0,0,0,1,0.4597450262892859,5,1,0,0,0.3,0.1497,0,Medium
1,1,1,0,-0.3859847934766699,1,0,0,0,0,0,1,1,0,1,0.8513727770476726,-0.0748159153150731,0,1,0,0,0,1,0,0.9531075584552322,3,1,1,0,0.7234,0.1354,0,High
1,1,1,0,-0.7935954176775724,1,1,0,0,0,0,1,1,0,1,1.0110169858982745,-0.4646459364024035,0,1,0,0,0,1,0,0.949825039944481,4,1,1,0,0.8335,0.1356,1,High
0,0,0,0,1.2852187657470302,1,1,0,0,1,0,1,1,1,1,1.170661194748876,1.750339478230911,0,1,0,0,1,0,0,1.21570903931535,5,3,1,1,0.2245,0.1891,1,Low
1,0,0,0,-0.2229405437963089,1,0,1,0,0,0,0,0,0,0,-0.4823215510583964,-0.3862475720438492,1,0,0,0,0,0,1,-0.2880126904598996,2,2,0,0,0.0867,0.1845,0,Low
1,0,0,0,-0.9158786049378432,1,0,0,0,0,0,0,0,1,0,-1.5083681850252848,-0.9092709876154088,0,0,1,0,0,0,1,-1.2688292214724397,1,0,0,0,0.0391,0.1949,0,Low
1,0,0,0,-0.3859847934766699,1,0,0,0,0,0,0,0,1,0,-1.4867496984100992,-0.8299681964311088,0,0,1,1,0,0,0,-1.387984643412718,1,1,0,1,0.0324,0.1949,0,Low
1,1,1,0,0.0216258307242325,1,0,1,1,0,1,0,1,1,1,0.9544763285970193,0.3391248013951892,0,1,0,0,0,1,0,1.0072691138826315,5,2,1,0,0.1939,0.1615,0,Low
0,0,1,0,-0.4675069183168504,1,0,0,1,1,1,1,1,0,1,1.2621240227361998,-0.0779483204188757,0,1,0,0,0,1,0,1.2058614837830957,6,1,1,0,0.6067,0.1808,1,High
1,0,1,0,-1.1604449794583849,1,0,0,0,0,0,0,0,0,0,0.1878515340123588,-0.8791160736935901,0,1,0,0,0,1,0,-0.0112963800035502,1,0,0,0,0.7678,0.1307,0,High
1,0,0,0,-0.0598962941159479,1,1,0,0,0,1,0,0,1,0,0.5603546879970964,0.1155107835272473,0,1,0,0,1,0,0,0.6717957220838313,3,2,0,1,0.2701,0.1513,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,1,0,0,0,0,0,0,-0.4956252351292798,-0.9868752211025767,1,0,0,0,0,1,0,-1.122757147743999,2,0,0,0,0.7101,0.1487,0,High
